success,model,question_id,iteration,block,raw_response,cleaned_response,expected,session_id,timestamp,exact_match,contains_correct,contains_yes,contains_no,response_length,raw_length,had_think_tags
True,llama3.2:3b,399,2,grammatical_errors,No.,No.,sí,q399_mllama3.23b_i2,2025-08-16T13:05:47.815132,False,True,False,False,3,3,False
True,llama3.2:3b,399,3,grammatical_errors,No.,No.,sí,q399_mllama3.23b_i3,2025-08-16T13:05:49.863602,False,True,False,False,3,3,False
True,llama3.2:3b,399,4,grammatical_errors,No.,No.,sí,q399_mllama3.23b_i4,2025-08-16T13:05:49.975949,False,True,False,False,3,3,False
True,llama3.2:3b,400,0,grammatical_errors,"Não, NH3 não é lamoniac. A fórmula química de lamoniac é C6H5OH (metanol), enquanto a fórmula química de NH3 é amônia.","Não, NH3 não é lamoniac. A fórmula química de lamoniac é C6H5OH (metanol), enquanto a fórmula química de NH3 é amônia.",sí,q400_mllama3.23b_i0,2025-08-16T13:05:50.727618,False,True,False,True,118,118,False
True,llama3.2:3b,400,1,grammatical_errors,"Não, NH3 não é lamoniac. A fórmula química de lamoniac é C5H8O2, que corresponde à etilacetato de vinagre.","Não, NH3 não é lamoniac. A fórmula química de lamoniac é C5H8O2, que corresponde à etilacetato de vinagre.",sí,q400_mllama3.23b_i1,2025-08-16T13:05:51.323454,False,True,False,False,106,106,False
True,llama3.2:3b,400,2,grammatical_errors,"Não, NH3 não é lamoniac.

A resposta correta é: Não.","Não, NH3 não é lamoniac. A resposta correta é: Não.",sí,q400_mllama3.23b_i2,2025-08-16T13:05:51.587340,False,True,False,False,51,52,False
True,llama3.2:3b,400,3,grammatical_errors,"Não, NH3 não é lamoniac. A fórmula química de lamoniac é C6H5OH (metanol).","Não, NH3 não é lamoniac. A fórmula química de lamoniac é C6H5OH (metanol).",sí,q400_mllama3.23b_i3,2025-08-16T13:05:52.559625,False,True,False,True,74,74,False
True,llama3.2:3b,400,4,grammatical_errors,"Não, NH3 não é lamoniac. A fórmula química de lamoniac é C5H8O2, que corresponde à etilacetato de vinagre.","Não, NH3 não é lamoniac. A fórmula química de lamoniac é C5H8O2, que corresponde à etilacetato de vinagre.",sí,q400_mllama3.23b_i4,2025-08-16T13:05:53.178439,False,True,False,False,106,106,False
True,llama3.2:3b,401,0,grammatical_errors,No.,No.,sí,q401_mllama3.23b_i0,2025-08-16T13:05:53.226099,False,True,False,False,3,3,False
True,llama3.2:3b,401,1,grammatical_errors,No.,No.,sí,q401_mllama3.23b_i1,2025-08-16T13:05:53.569112,False,True,False,False,3,3,False
True,llama3.2:3b,401,2,grammatical_errors,No.,No.,sí,q401_mllama3.23b_i2,2025-08-16T13:05:53.837389,False,True,False,False,3,3,False
True,llama3.2:3b,401,3,grammatical_errors,No.,No.,sí,q401_mllama3.23b_i3,2025-08-16T13:05:54.822327,False,True,False,False,3,3,False
True,llama3.2:3b,401,4,grammatical_errors,No.,No.,sí,q401_mllama3.23b_i4,2025-08-16T13:05:55.449133,False,True,False,False,3,3,False
True,llama3.2:3b,402,0,grammatical_errors,"Sí. SQL (Lenguaje de Consulta Relacional) es un lenguaje de consulta utilizado para interactuar con bases de datos y realizar operaciones como la creación, modificación y recuperación de datos.","Sí. SQL (Lenguaje de Consulta Relacional) es un lenguaje de consulta utilizado para interactuar con bases de datos y realizar operaciones como la creación, modificación y recuperación de datos.",sí,q402_mllama3.23b_i0,2025-08-16T13:05:56.181816,False,True,False,False,193,193,False
True,llama3.2:3b,402,1,grammatical_errors,Sí.,Sí.,sí,q402_mllama3.23b_i1,2025-08-16T13:05:56.240841,False,True,False,False,3,3,False
True,llama3.2:3b,402,2,grammatical_errors,Sí. SQL (Lenguaje de Consulta Relacional) es un lenguaje de consulta para interactuar con bases de datos.,Sí. SQL (Lenguaje de Consulta Relacional) es un lenguaje de consulta para interactuar con bases de datos.,sí,q402_mllama3.23b_i2,2025-08-16T13:05:56.666375,False,True,False,False,105,105,False
True,llama3.2:3b,402,3,grammatical_errors,Sí. SQL (Lenguaje de Consulta Relacional) es un lenguaje de consulta de bases de datos que se utiliza para interactuar con la base de datos y realizar consultas y operaciones en ella.,Sí. SQL (Lenguaje de Consulta Relacional) es un lenguaje de consulta de bases de datos que se utiliza para interactuar con la base de datos y realizar consultas y operaciones en ella.,sí,q402_mllama3.23b_i3,2025-08-16T13:05:57.693621,False,True,False,False,183,183,False
True,llama3.2:3b,402,4,grammatical_errors,Sí. SQL (Lenguaje de Consulta Relacional) es un lenguaje de consulta para interactuar con bases de datos relacionales.,Sí. SQL (Lenguaje de Consulta Relacional) es un lenguaje de consulta para interactuar con bases de datos relacionales.,sí,q402_mllama3.23b_i4,2025-08-16T13:05:58.121501,False,True,False,False,118,118,False
True,llama3.2:3b,403,0,grammatical_errors,No.,No.,no,q403_mllama3.23b_i0,2025-08-16T13:05:58.449744,False,True,False,False,3,3,False
True,llama3.2:3b,403,1,grammatical_errors,No.,No.,no,q403_mllama3.23b_i1,2025-08-16T13:05:58.504755,False,True,False,False,3,3,False
True,llama3.2:3b,403,2,grammatical_errors,No.,No.,no,q403_mllama3.23b_i2,2025-08-16T13:05:58.877773,False,True,False,False,3,3,False
True,llama3.2:3b,403,3,grammatical_errors,No.,No.,no,q403_mllama3.23b_i3,2025-08-16T13:05:59.943064,False,True,False,False,3,3,False
True,llama3.2:3b,403,4,grammatical_errors,No.,No.,no,q403_mllama3.23b_i4,2025-08-16T13:06:00.361528,False,True,False,False,3,3,False
True,llama3.2:3b,404,0,grammatical_errors,Sí.,Sí.,sí,q404_mllama3.23b_i0,2025-08-16T13:06:00.758799,False,True,False,False,3,3,False
True,llama3.2:3b,404,1,grammatical_errors,Sí.,Sí.,sí,q404_mllama3.23b_i1,2025-08-16T13:06:00.834685,False,True,False,False,3,3,False
True,llama3.2:3b,404,2,grammatical_errors,Sí.,Sí.,sí,q404_mllama3.23b_i2,2025-08-16T13:06:01.066501,False,True,False,False,3,3,False
True,llama3.2:3b,404,3,grammatical_errors,Sí.,Sí.,sí,q404_mllama3.23b_i3,2025-08-16T13:06:02.192127,False,True,False,False,3,3,False
True,llama3.2:3b,404,4,grammatical_errors,Sí.,Sí.,sí,q404_mllama3.23b_i4,2025-08-16T13:06:02.634281,False,True,False,False,3,3,False
True,llama3.2:3b,405,0,grammatical_errors,Sí.,Sí.,sí,q405_mllama3.23b_i0,2025-08-16T13:06:03.095329,False,True,False,False,3,3,False
True,llama3.2:3b,405,1,grammatical_errors,Sí.,Sí.,sí,q405_mllama3.23b_i1,2025-08-16T13:06:03.184609,False,True,False,False,3,3,False
True,llama3.2:3b,405,2,grammatical_errors,Sí.,Sí.,sí,q405_mllama3.23b_i2,2025-08-16T13:06:03.343261,False,True,False,False,3,3,False
True,llama3.2:3b,405,3,grammatical_errors,Sí.,Sí.,sí,q405_mllama3.23b_i3,2025-08-16T13:06:04.437540,False,True,False,False,3,3,False
True,llama3.2:3b,405,4,grammatical_errors,Sí.,Sí.,sí,q405_mllama3.23b_i4,2025-08-16T13:06:04.878711,False,True,False,False,3,3,False
True,llama3.2:3b,406,0,grammatical_errors,Sí.,Sí.,sí,q406_mllama3.23b_i0,2025-08-16T13:06:05.412163,False,True,False,False,3,3,False
True,llama3.2:3b,406,1,grammatical_errors,Sí.,Sí.,sí,q406_mllama3.23b_i1,2025-08-16T13:06:05.481715,False,True,False,False,3,3,False
True,llama3.2:3b,406,2,grammatical_errors,Sí.,Sí.,sí,q406_mllama3.23b_i2,2025-08-16T13:06:05.582480,False,True,False,False,3,3,False
True,llama3.2:3b,406,3,grammatical_errors,Sí.,Sí.,sí,q406_mllama3.23b_i3,2025-08-16T13:06:06.704937,False,True,False,False,3,3,False
True,llama3.2:3b,406,4,grammatical_errors,Sí.,Sí.,sí,q406_mllama3.23b_i4,2025-08-16T13:06:07.110222,False,True,False,False,3,3,False
True,llama3.2:3b,407,0,grammatical_errors,No.,No.,sí,q407_mllama3.23b_i0,2025-08-16T13:06:07.702282,False,True,False,False,3,3,False
True,llama3.2:3b,407,1,grammatical_errors,No.,No.,sí,q407_mllama3.23b_i1,2025-08-16T13:06:07.755200,False,True,False,False,3,3,False
True,llama3.2:3b,407,2,grammatical_errors,No.,No.,sí,q407_mllama3.23b_i2,2025-08-16T13:06:07.836283,False,True,False,False,3,3,False
True,llama3.2:3b,407,3,grammatical_errors,No.,No.,sí,q407_mllama3.23b_i3,2025-08-16T13:06:08.972608,False,True,False,False,3,3,False
True,llama3.2:3b,407,4,grammatical_errors,No.,No.,sí,q407_mllama3.23b_i4,2025-08-16T13:06:09.367050,False,True,False,False,3,3,False
True,llama3.2:3b,408,0,grammatical_errors,"No, Lhelí no es un gas noble.","No, Lhelí no es un gas noble.",sí,q408_mllama3.23b_i0,2025-08-16T13:06:10.210553,False,True,False,True,29,29,False
True,llama3.2:3b,408,1,grammatical_errors,"No, Lhelí no es un gas noble.","No, Lhelí no es un gas noble.",sí,q408_mllama3.23b_i1,2025-08-16T13:06:10.384273,False,True,False,True,29,29,False
True,llama3.2:3b,408,2,grammatical_errors,"No, Lhelí no es un gas noble.","No, Lhelí no es un gas noble.",sí,q408_mllama3.23b_i2,2025-08-16T13:06:10.545420,False,True,False,True,29,29,False
True,llama3.2:3b,408,3,grammatical_errors,"No, Lhelí no es un gas noble.","No, Lhelí no es un gas noble.",sí,q408_mllama3.23b_i3,2025-08-16T13:06:11.316282,False,True,False,True,29,29,False
True,llama3.2:3b,408,4,grammatical_errors,"No, Lhelí no es un gas noble.","No, Lhelí no es un gas noble.",sí,q408_mllama3.23b_i4,2025-08-16T13:06:11.690996,False,True,False,True,29,29,False
True,llama3.2:3b,409,0,verbose_poetic,Sí.,Sí.,sí,q409_mllama3.23b_i0,2025-08-16T13:06:12.499949,False,True,False,False,3,3,False
True,llama3.2:3b,409,1,verbose_poetic,Sí.,Sí.,sí,q409_mllama3.23b_i1,2025-08-16T13:06:12.629175,False,True,False,False,3,3,False
True,llama3.2:3b,409,2,verbose_poetic,Sí.,Sí.,sí,q409_mllama3.23b_i2,2025-08-16T13:06:12.783931,False,True,False,False,3,3,False
True,llama3.2:3b,409,3,verbose_poetic,Sí.,Sí.,sí,q409_mllama3.23b_i3,2025-08-16T13:06:13.541253,False,True,False,False,3,3,False
True,llama3.2:3b,409,4,verbose_poetic,Sí.,Sí.,sí,q409_mllama3.23b_i4,2025-08-16T13:06:13.922682,False,True,False,False,3,3,False
True,llama3.2:3b,410,0,verbose_poetic,Sí.,Sí.,sí,q410_mllama3.23b_i0,2025-08-16T13:06:14.841613,False,True,False,False,3,3,False
True,llama3.2:3b,410,1,verbose_poetic,Sí.,Sí.,sí,q410_mllama3.23b_i1,2025-08-16T13:06:14.915450,False,True,False,False,3,3,False
True,llama3.2:3b,410,2,verbose_poetic,Sí.,Sí.,sí,q410_mllama3.23b_i2,2025-08-16T13:06:15.083890,False,True,False,False,3,3,False
True,llama3.2:3b,410,3,verbose_poetic,Sí.,Sí.,sí,q410_mllama3.23b_i3,2025-08-16T13:06:15.775930,False,True,False,False,3,3,False
True,llama3.2:3b,410,4,verbose_poetic,Sí.,Sí.,sí,q410_mllama3.23b_i4,2025-08-16T13:06:16.188534,False,True,False,False,3,3,False
True,llama3.2:3b,411,0,verbose_poetic,No.,No.,no,q411_mllama3.23b_i0,2025-08-16T13:06:17.182352,False,True,False,False,3,3,False
True,llama3.2:3b,411,1,verbose_poetic,No.,No.,no,q411_mllama3.23b_i1,2025-08-16T13:06:17.249420,False,True,False,False,3,3,False
True,llama3.2:3b,411,2,verbose_poetic,No.,No.,no,q411_mllama3.23b_i2,2025-08-16T13:06:17.374088,False,True,False,False,3,3,False
True,llama3.2:3b,411,3,verbose_poetic,No.,No.,no,q411_mllama3.23b_i3,2025-08-16T13:06:17.995888,False,True,False,False,3,3,False
True,llama3.2:3b,411,4,verbose_poetic,No.,No.,no,q411_mllama3.23b_i4,2025-08-16T13:06:18.476819,False,True,False,False,3,3,False
True,llama3.2:3b,412,0,verbose_poetic,No.,No.,sí,q412_mllama3.23b_i0,2025-08-16T13:06:19.557889,False,True,False,False,3,3,False
True,llama3.2:3b,412,1,verbose_poetic,No.,No.,sí,q412_mllama3.23b_i1,2025-08-16T13:06:19.639741,False,True,False,False,3,3,False
True,llama3.2:3b,412,2,verbose_poetic,No.,No.,sí,q412_mllama3.23b_i2,2025-08-16T13:06:19.687059,False,True,False,False,3,3,False
True,llama3.2:3b,412,3,verbose_poetic,No.,No.,sí,q412_mllama3.23b_i3,2025-08-16T13:06:20.256339,False,True,False,False,3,3,False
True,llama3.2:3b,412,4,verbose_poetic,No.,No.,sí,q412_mllama3.23b_i4,2025-08-16T13:06:20.706657,False,True,False,False,3,3,False
True,llama3.2:3b,413,0,verbose_poetic,No.,No.,sí,q413_mllama3.23b_i0,2025-08-16T13:06:21.947050,False,True,False,False,3,3,False
True,llama3.2:3b,413,1,verbose_poetic,No.,No.,sí,q413_mllama3.23b_i1,2025-08-16T13:06:22.035321,False,True,False,False,3,3,False
True,llama3.2:3b,413,2,verbose_poetic,No.,No.,sí,q413_mllama3.23b_i2,2025-08-16T13:06:22.081435,False,True,False,False,3,3,False
True,llama3.2:3b,413,3,verbose_poetic,No.,No.,sí,q413_mllama3.23b_i3,2025-08-16T13:06:22.522588,False,True,False,False,3,3,False
True,llama3.2:3b,413,4,verbose_poetic,No.,No.,sí,q413_mllama3.23b_i4,2025-08-16T13:06:22.940454,False,True,False,False,3,3,False
True,llama3.2:3b,414,0,verbose_poetic,No.,No.,no,q414_mllama3.23b_i0,2025-08-16T13:06:24.340713,False,True,False,False,3,3,False
True,llama3.2:3b,414,1,verbose_poetic,No.,No.,no,q414_mllama3.23b_i1,2025-08-16T13:06:24.436888,False,True,False,False,3,3,False
True,llama3.2:3b,414,2,verbose_poetic,No.,No.,no,q414_mllama3.23b_i2,2025-08-16T13:06:24.483870,False,True,False,False,3,3,False
True,llama3.2:3b,414,3,verbose_poetic,No.,No.,no,q414_mllama3.23b_i3,2025-08-16T13:06:24.778033,False,True,False,False,3,3,False
True,llama3.2:3b,414,4,verbose_poetic,No.,No.,no,q414_mllama3.23b_i4,2025-08-16T13:06:25.211773,False,True,False,False,3,3,False
True,llama3.2:3b,415,0,verbose_poetic,No.,No.,sí,q415_mllama3.23b_i0,2025-08-16T13:06:26.718698,False,True,False,False,3,3,False
True,llama3.2:3b,415,1,verbose_poetic,No.,No.,sí,q415_mllama3.23b_i1,2025-08-16T13:06:26.825705,False,True,False,False,3,3,False
True,llama3.2:3b,415,2,verbose_poetic,No.,No.,sí,q415_mllama3.23b_i2,2025-08-16T13:06:26.880515,False,True,False,False,3,3,False
True,llama3.2:3b,415,3,verbose_poetic,No.,No.,sí,q415_mllama3.23b_i3,2025-08-16T13:06:27.026556,False,True,False,False,3,3,False
True,llama3.2:3b,415,4,verbose_poetic,No.,No.,sí,q415_mllama3.23b_i4,2025-08-16T13:06:27.493584,False,True,False,False,3,3,False
True,llama3.2:3b,416,0,verbose_poetic,No.,No.,no,q416_mllama3.23b_i0,2025-08-16T13:06:29.121114,False,True,False,False,3,3,False
True,llama3.2:3b,416,1,verbose_poetic,No.,No.,no,q416_mllama3.23b_i1,2025-08-16T13:06:29.229220,False,True,False,False,3,3,False
True,llama3.2:3b,416,2,verbose_poetic,No.,No.,no,q416_mllama3.23b_i2,2025-08-16T13:06:29.277567,False,True,False,False,3,3,False
True,llama3.2:3b,416,3,verbose_poetic,No.,No.,no,q416_mllama3.23b_i3,2025-08-16T13:06:29.328390,False,True,False,False,3,3,False
True,llama3.2:3b,416,4,verbose_poetic,No.,No.,no,q416_mllama3.23b_i4,2025-08-16T13:06:29.733518,False,True,False,False,3,3,False
True,llama3.2:3b,417,0,verbose_poetic,No.,No.,sí,q417_mllama3.23b_i0,2025-08-16T13:06:31.506541,False,True,False,False,3,3,False
True,llama3.2:3b,417,1,verbose_poetic,No.,No.,sí,q417_mllama3.23b_i1,2025-08-16T13:06:31.607084,False,True,False,False,3,3,False
True,llama3.2:3b,417,2,verbose_poetic,No.,No.,sí,q417_mllama3.23b_i2,2025-08-16T13:06:31.670519,False,True,False,False,3,3,False
True,llama3.2:3b,417,3,verbose_poetic,No.,No.,sí,q417_mllama3.23b_i3,2025-08-16T13:06:31.719768,False,True,False,False,3,3,False
True,llama3.2:3b,417,4,verbose_poetic,No.,No.,sí,q417_mllama3.23b_i4,2025-08-16T13:06:31.952628,False,True,False,False,3,3,False
True,llama3.2:3b,418,0,verbose_poetic,No.,No.,sí,q418_mllama3.23b_i0,2025-08-16T13:06:33.936133,False,True,False,False,3,3,False
True,llama3.2:3b,418,1,verbose_poetic,No.,No.,sí,q418_mllama3.23b_i1,2025-08-16T13:06:34.040976,False,True,False,False,3,3,False
True,llama3.2:3b,418,2,verbose_poetic,No.,No.,sí,q418_mllama3.23b_i2,2025-08-16T13:06:34.088974,False,True,False,False,3,3,False
True,llama3.2:3b,418,3,verbose_poetic,No.,No.,sí,q418_mllama3.23b_i3,2025-08-16T13:06:34.138314,False,True,False,False,3,3,False
True,llama3.2:3b,418,4,verbose_poetic,No.,No.,sí,q418_mllama3.23b_i4,2025-08-16T13:06:34.211174,False,True,False,False,3,3,False
True,llama3.2:3b,419,0,verbose_poetic,No.,No.,sí,q419_mllama3.23b_i0,2025-08-16T13:06:36.379354,False,True,False,False,3,3,False
True,llama3.2:3b,419,1,verbose_poetic,No.,No.,sí,q419_mllama3.23b_i1,2025-08-16T13:06:36.456965,False,True,False,False,3,3,False
True,llama3.2:3b,419,2,verbose_poetic,No.,No.,sí,q419_mllama3.23b_i2,2025-08-16T13:06:36.504967,False,True,False,False,3,3,False
True,llama3.2:3b,419,3,verbose_poetic,No.,No.,sí,q419_mllama3.23b_i3,2025-08-16T13:06:36.552662,False,True,False,False,3,3,False
True,llama3.2:3b,419,4,verbose_poetic,No.,No.,sí,q419_mllama3.23b_i4,2025-08-16T13:06:36.600847,False,True,False,False,3,3,False
True,llama3.2:3b,420,0,verbose_poetic,No.,No.,no,q420_mllama3.23b_i0,2025-08-16T13:06:38.809649,False,True,False,False,3,3,False
True,llama3.2:3b,420,1,verbose_poetic,No.,No.,no,q420_mllama3.23b_i1,2025-08-16T13:06:38.875226,False,True,False,False,3,3,False
True,llama3.2:3b,420,2,verbose_poetic,No.,No.,no,q420_mllama3.23b_i2,2025-08-16T13:06:38.934678,False,True,False,False,3,3,False
True,llama3.2:3b,420,3,verbose_poetic,No.,No.,no,q420_mllama3.23b_i3,2025-08-16T13:06:38.987525,False,True,False,False,3,3,False
True,llama3.2:3b,420,4,verbose_poetic,No.,No.,no,q420_mllama3.23b_i4,2025-08-16T13:06:39.038505,False,True,False,False,3,3,False
True,llama3.2:3b,421,0,verbose_poetic,No.,No.,sí,q421_mllama3.23b_i0,2025-08-16T13:06:41.109331,False,True,False,False,3,3,False
True,llama3.2:3b,421,1,verbose_poetic,No.,No.,sí,q421_mllama3.23b_i1,2025-08-16T13:06:41.210271,False,True,False,False,3,3,False
True,llama3.2:3b,421,2,verbose_poetic,No.,No.,sí,q421_mllama3.23b_i2,2025-08-16T13:06:41.270996,False,True,False,False,3,3,False
True,llama3.2:3b,421,3,verbose_poetic,No.,No.,sí,q421_mllama3.23b_i3,2025-08-16T13:06:41.319900,False,True,False,False,3,3,False
True,llama3.2:3b,421,4,verbose_poetic,No.,No.,sí,q421_mllama3.23b_i4,2025-08-16T13:06:41.371168,False,True,False,False,3,3,False
True,llama3.2:3b,422,0,verbose_poetic,No.,No.,no,q422_mllama3.23b_i0,2025-08-16T13:06:43.506941,False,True,False,False,3,3,False
True,llama3.2:3b,422,1,verbose_poetic,No.,No.,no,q422_mllama3.23b_i1,2025-08-16T13:06:43.613824,False,True,False,False,3,3,False
True,llama3.2:3b,422,2,verbose_poetic,No.,No.,no,q422_mllama3.23b_i2,2025-08-16T13:06:43.669248,False,True,False,False,3,3,False
True,llama3.2:3b,422,3,verbose_poetic,No.,No.,no,q422_mllama3.23b_i3,2025-08-16T13:06:43.720311,False,True,False,False,3,3,False
True,llama3.2:3b,422,4,verbose_poetic,No.,No.,no,q422_mllama3.23b_i4,2025-08-16T13:06:43.771844,False,True,False,False,3,3,False
True,llama3.2:3b,423,0,verbose_poetic,No.,No.,sí,q423_mllama3.23b_i0,2025-08-16T13:06:45.853287,False,True,False,False,3,3,False
True,llama3.2:3b,423,1,verbose_poetic,No.,No.,sí,q423_mllama3.23b_i1,2025-08-16T13:06:45.933735,False,True,False,False,3,3,False
True,llama3.2:3b,423,2,verbose_poetic,No.,No.,sí,q423_mllama3.23b_i2,2025-08-16T13:06:46.012125,False,True,False,False,3,3,False
True,llama3.2:3b,423,3,verbose_poetic,No.,No.,sí,q423_mllama3.23b_i3,2025-08-16T13:06:46.073373,False,True,False,False,3,3,False
True,llama3.2:3b,423,4,verbose_poetic,No.,No.,sí,q423_mllama3.23b_i4,2025-08-16T13:06:46.122651,False,True,False,False,3,3,False
True,llama3.2:3b,424,0,verbose_poetic,No.,No.,sí,q424_mllama3.23b_i0,2025-08-16T13:06:48.232804,False,True,False,False,3,3,False
True,llama3.2:3b,424,1,verbose_poetic,No.,No.,sí,q424_mllama3.23b_i1,2025-08-16T13:06:48.305671,False,True,False,False,3,3,False
True,llama3.2:3b,424,2,verbose_poetic,No.,No.,sí,q424_mllama3.23b_i2,2025-08-16T13:06:48.379749,False,True,False,False,3,3,False
True,llama3.2:3b,424,3,verbose_poetic,No.,No.,sí,q424_mllama3.23b_i3,2025-08-16T13:06:48.450731,False,True,False,False,3,3,False
True,llama3.2:3b,424,4,verbose_poetic,No.,No.,sí,q424_mllama3.23b_i4,2025-08-16T13:06:48.500775,False,True,False,False,3,3,False
True,llama3.2:3b,425,0,verbose_poetic,No.,No.,no,q425_mllama3.23b_i0,2025-08-16T13:06:50.677232,False,True,False,False,3,3,False
True,llama3.2:3b,425,1,verbose_poetic,No.,No.,no,q425_mllama3.23b_i1,2025-08-16T13:06:50.773534,False,True,False,False,3,3,False
True,llama3.2:3b,425,2,verbose_poetic,No.,No.,no,q425_mllama3.23b_i2,2025-08-16T13:06:50.847343,False,True,False,False,3,3,False
True,llama3.2:3b,425,3,verbose_poetic,No.,No.,no,q425_mllama3.23b_i3,2025-08-16T13:06:50.896422,False,True,False,False,3,3,False
True,llama3.2:3b,425,4,verbose_poetic,No.,No.,no,q425_mllama3.23b_i4,2025-08-16T13:06:50.946217,False,True,False,False,3,3,False
True,llama3.2:3b,426,0,verbose_poetic,No.,No.,sí,q426_mllama3.23b_i0,2025-08-16T13:06:53.069864,False,True,False,False,3,3,False
True,llama3.2:3b,426,1,verbose_poetic,No.,No.,sí,q426_mllama3.23b_i1,2025-08-16T13:06:53.161122,False,True,False,False,3,3,False
True,llama3.2:3b,426,2,verbose_poetic,No.,No.,sí,q426_mllama3.23b_i2,2025-08-16T13:06:53.237294,False,True,False,False,3,3,False
True,llama3.2:3b,426,3,verbose_poetic,No.,No.,sí,q426_mllama3.23b_i3,2025-08-16T13:06:53.286461,False,True,False,False,3,3,False
True,llama3.2:3b,426,4,verbose_poetic,No.,No.,sí,q426_mllama3.23b_i4,2025-08-16T13:06:53.338587,False,True,False,False,3,3,False
True,llama3.2:3b,427,0,verbose_poetic,No.,No.,sí,q427_mllama3.23b_i0,2025-08-16T13:06:55.479177,False,True,False,False,3,3,False
True,llama3.2:3b,427,1,verbose_poetic,No.,No.,sí,q427_mllama3.23b_i1,2025-08-16T13:06:55.575077,False,True,False,False,3,3,False
True,llama3.2:3b,427,2,verbose_poetic,No.,No.,sí,q427_mllama3.23b_i2,2025-08-16T13:06:55.652017,False,True,False,False,3,3,False
True,llama3.2:3b,427,3,verbose_poetic,No.,No.,sí,q427_mllama3.23b_i3,2025-08-16T13:06:55.704795,False,True,False,False,3,3,False
True,llama3.2:3b,427,4,verbose_poetic,No.,No.,sí,q427_mllama3.23b_i4,2025-08-16T13:06:55.756317,False,True,False,False,3,3,False
True,llama3.2:3b,428,0,verbose_poetic,No.,No.,no,q428_mllama3.23b_i0,2025-08-16T13:06:57.868852,False,True,False,False,3,3,False
True,llama3.2:3b,428,1,verbose_poetic,No.,No.,no,q428_mllama3.23b_i1,2025-08-16T13:06:57.959876,False,True,False,False,3,3,False
True,llama3.2:3b,428,2,verbose_poetic,No.,No.,no,q428_mllama3.23b_i2,2025-08-16T13:06:58.035951,False,True,False,False,3,3,False
True,llama3.2:3b,428,3,verbose_poetic,No.,No.,no,q428_mllama3.23b_i3,2025-08-16T13:06:58.084146,False,True,False,False,3,3,False
True,llama3.2:3b,428,4,verbose_poetic,No.,No.,no,q428_mllama3.23b_i4,2025-08-16T13:06:58.130298,False,True,False,False,3,3,False
True,llama3.2:3b,429,0,verbose_poetic,No.,No.,no,q429_mllama3.23b_i0,2025-08-16T13:07:00.253075,False,True,False,False,3,3,False
True,llama3.2:3b,429,1,verbose_poetic,No.,No.,no,q429_mllama3.23b_i1,2025-08-16T13:07:00.334385,False,True,False,False,3,3,False
True,llama3.2:3b,429,2,verbose_poetic,No.,No.,no,q429_mllama3.23b_i2,2025-08-16T13:07:00.413700,False,True,False,False,3,3,False
True,llama3.2:3b,429,3,verbose_poetic,No.,No.,no,q429_mllama3.23b_i3,2025-08-16T13:07:00.462225,False,True,False,False,3,3,False
True,llama3.2:3b,429,4,verbose_poetic,No.,No.,no,q429_mllama3.23b_i4,2025-08-16T13:07:00.506051,False,True,False,False,3,3,False
True,llama3.2:3b,430,0,verbose_poetic,No.,No.,no,q430_mllama3.23b_i0,2025-08-16T13:07:02.621053,False,True,False,False,3,3,False
True,llama3.2:3b,430,1,verbose_poetic,No.,No.,no,q430_mllama3.23b_i1,2025-08-16T13:07:02.672710,False,True,False,False,3,3,False
True,llama3.2:3b,430,2,verbose_poetic,No.,No.,no,q430_mllama3.23b_i2,2025-08-16T13:07:02.720370,False,True,False,False,3,3,False
True,llama3.2:3b,430,3,verbose_poetic,No.,No.,no,q430_mllama3.23b_i3,2025-08-16T13:07:02.768667,False,True,False,False,3,3,False
True,llama3.2:3b,430,4,verbose_poetic,No.,No.,no,q430_mllama3.23b_i4,2025-08-16T13:07:02.812824,False,True,False,False,3,3,False
True,llama3.2:3b,431,0,verbose_poetic,No.,No.,sí,q431_mllama3.23b_i0,2025-08-16T13:07:05.009584,False,True,False,False,3,3,False
True,llama3.2:3b,431,1,verbose_poetic,No.,No.,sí,q431_mllama3.23b_i1,2025-08-16T13:07:05.058897,False,True,False,False,3,3,False
True,llama3.2:3b,431,2,verbose_poetic,No.,No.,sí,q431_mllama3.23b_i2,2025-08-16T13:07:05.104277,False,True,False,False,3,3,False
True,llama3.2:3b,431,3,verbose_poetic,No.,No.,sí,q431_mllama3.23b_i3,2025-08-16T13:07:05.153034,False,True,False,False,3,3,False
True,llama3.2:3b,431,4,verbose_poetic,No.,No.,sí,q431_mllama3.23b_i4,2025-08-16T13:07:05.200077,False,True,False,False,3,3,False
True,llama3.2:3b,432,0,verbose_poetic,No.,No.,sí,q432_mllama3.23b_i0,2025-08-16T13:07:07.419050,False,True,False,False,3,3,False
True,llama3.2:3b,432,1,verbose_poetic,No.,No.,sí,q432_mllama3.23b_i1,2025-08-16T13:07:07.471887,False,True,False,False,3,3,False
True,llama3.2:3b,432,2,verbose_poetic,No.,No.,sí,q432_mllama3.23b_i2,2025-08-16T13:07:07.524628,False,True,False,False,3,3,False
True,llama3.2:3b,432,3,verbose_poetic,No.,No.,sí,q432_mllama3.23b_i3,2025-08-16T13:07:07.576662,False,True,False,False,3,3,False
True,llama3.2:3b,432,4,verbose_poetic,No.,No.,sí,q432_mllama3.23b_i4,2025-08-16T13:07:07.632064,False,True,False,False,3,3,False
